idx,obj_value,converged,iterations,iteration_limit_reached,time_it_took,theta_hat,theta0,is_optimum,boot_idx
20,6.755997138537589e-26,true,4,false,0.0002338,"[5.988847033446217, 1.171142440818516]","[-0.6634712267123949, -0.2399591176621829]",0,400
1,4.38299400988981e-23,true,4,false,0.0005401,"[8.4706329120311, 0.9866396303160512]","[0.03833248646601629, 0.213845359778582]",0,401
2,8.397971168561277e-23,true,4,false,0.0002488,"[8.470632912125167, 0.9866396303103085]","[-0.7042838077754542, -0.4007992090593657]",0,401
3,1.1086321624451422e-23,true,4,false,0.0002394,"[8.47063291190952, 0.9866396303234738]","[1.4214984593810815, -0.5777261953257666]",0,401
4,8.151063128250531e-23,true,4,false,0.000267,"[8.470632912120179, 0.9866396303106129]","[-0.4658959078249555, -0.7303008298610437]",0,401
5,1.9283574649238199e-22,true,4,false,0.000239,"[8.470632912299855, 0.9866396302996437]","[-1.365080912437378, -1.3208174975844296]",0,401
6,2.749121623603459e-23,true,4,false,0.0002813,"[8.470632911980235, 0.9866396303191566]","[0.5431992343373382, 0.09271546518564394]",0,401
7,4.529570117596064e-23,true,4,false,0.000257,"[8.470632912035192, 0.9866396303158015]","[-0.7590535993444354, 0.9209639329677229]",0,401
8,9.776132200953161e-23,true,4,false,0.0003904,"[8.470632912151999, 0.9866396303086703]","[0.745620993889791, -2.216096423049429]",0,401
9,2.1883459513744384e-23,true,4,false,0.000268,"[8.470632911959298, 0.9866396303204349]","[0.8442354651341021, -0.3265277272261217]",0,401
10,5.0424416233155466e-23,true,4,false,0.0002563,"[8.470632912048936, 0.9866396303149625]","[-1.0120757369891493, 1.1470306234136702]",0,401
11,3.116150266797468e-23,true,4,false,0.0002352,"[8.470632911992768, 0.9866396303183915]","[0.7232770971838263, -0.728534008508048]",0,401
12,7.8054713041764e-24,true,4,false,0.000237,"[8.470632911889549, 0.986639630324693]","[0.5202990342876057, 1.1204520037446837]",0,401
13,1.1159642374017929e-22,true,3,false,0.0001925,"[8.47063291217695, 0.9866396303071472]","[1.6996228215478644, 1.0844860147154771]",0,401
14,9.932419951322588e-23,true,4,false,0.0002318,"[8.470632912154851, 0.9866396303084963]","[-1.0989445324831357, -0.0993402202293609]",0,401
15,6.799656617413868e-24,true,4,false,0.0002257,"[8.4706329118828, 0.986639630325105]","[1.5447563259135333, -0.22651795438142638]",1,401
16,1.7460198767318117e-23,true,4,false,0.0002195,"[8.470632911940768, 0.986639630321566]","[1.7376928272513674, -1.2953938355637125]",0,401
17,1.7105095455009076e-22,true,4,false,0.0002271,"[8.470632912270002, 0.9866396303014663]","[-1.3972500397371668, -1.1529219835943225]",0,401
18,6.533777795110821e-23,true,4,false,0.0002826,"[8.470632912085314, 0.9866396303127416]","[-0.27322961221704645, -0.5101173409267433]",0,401
19,1.0072712399744971e-22,true,4,false,0.0002967,"[8.470632912157438, 0.9866396303083383]","[-1.7983567634893314, 0.8231200506166791]",0,401
20,7.852274013882252e-23,true,4,false,0.0003829,"[8.470632912114077, 0.9866396303109854]","[-0.6634712267123949, -0.2399591176621829]",0,401
1,3.551430096620154e-24,true,4,false,0.0004191,"[12.484309140528323, 0.6805100336272482]","[0.03833248646601629, 0.213845359778582]",0,402
2,4.611844273499332e-24,true,4,false,0.0002992,"[12.48430914053929, 0.680510033626579]","[-0.7042838077754542, -0.4007992090593657]",0,402
3,2.3317974118782156e-24,true,4,false,0.0003235,"[12.484309140513506, 0.6805100336281522]","[1.4214984593810815, -0.5777261953257666]",0,402
4,4.525129395641278e-24,true,4,false,0.0004416,"[12.484309140538492, 0.6805100336266277]","[-0.4658959078249555, -0.7303008298610437]",0,402
5,7.078805199710384e-26,true,5,false,0.0002668,"[12.484309140461155, 0.6805100336313462]","[-1.365080912437378, -1.3208174975844296]",0,402
6,3.0118970469496986e-24,true,4,false,0.0002349,"[12.484309140522218, 0.6805100336276206]","[0.5431992343373382, 0.09271546518564394]",0,402
7,3.536585804797657e-24,true,4,false,0.0002315,"[12.484309140528172, 0.6805100336272574]","[-0.7590535993444354, 0.9209639329677229]",0,402
8,4.9865589973818854e-24,true,4,false,0.0002197,"[12.484309140542717, 0.6805100336263701]","[0.745620993889791, -2.216096423049429]",0,402
9,2.7984964857610674e-24,true,4,false,0.0002195,"[12.484309140519644, 0.6805100336277776]","[0.8442354651341021, -0.3265277272261217]",0,402
10,3.730227507536843e-24,true,4,false,0.0002158,"[12.484309140530367, 0.6805100336271234]","[-1.0120757369891493, 1.1470306234136702]",0,402
11,3.120430044650554e-24,true,4,false,0.0003714,"[12.4843091405234, 0.6805100336275485]","[0.7232770971838263, -0.728534008508048]",0,402
12,2.165790777101231e-24,true,4,false,0.0002803,"[12.484309140511149, 0.6805100336282961]","[0.5202990342876057, 1.1204520037446837]",0,402
13,1.2626854425257298e-24,true,4,false,0.0002378,"[12.484309140496798, 0.6805100336291715]","[1.6996228215478644, 1.0844860147154771]",0,402
14,4.997558910736546e-24,true,4,false,0.0002348,"[12.484309140542965, 0.6805100336263548]","[-1.0989445324831357, -0.0993402202293609]",0,402
15,2.1155232521638295e-24,true,4,false,0.0002281,"[12.484309140510565, 0.6805100336283316]","[1.5447563259135333, -0.22651795438142638]",0,402
16,2.5542588417398965e-24,true,4,false,0.0002401,"[12.484309140516546, 0.6805100336279667]","[1.7376928272513674, -1.2953938355637125]",0,402
17,3.5628060955518354e-26,true,5,false,0.0002655,"[12.484309140458029, 0.680510033631537]","[-1.3972500397371668, -1.1529219835943225]",1,402
18,4.1325649048520825e-24,true,4,false,0.0002264,"[12.484309140534563, 0.6805100336268672]","[-0.27322961221704645, -0.5101173409267433]",0,402
19,4.968789932379109e-24,true,4,false,0.0002263,"[12.484309140542706, 0.6805100336263705]","[-1.7983567634893314, 0.8231200506166791]",0,402
20,4.4833411403399426e-24,true,4,false,0.0002359,"[12.48430914053798, 0.6805100336266592]","[-0.6634712267123949, -0.2399591176621829]",0,402
1,1.9018496281055223e-26,true,2,false,0.0002989,"[1.2275064134041667, 1.2277385030038817]","[0.03833248646601629, 0.213845359778582]",1,403
2,1.3834646967948297e-24,true,2,false,0.0003858,"[1.2275064134392828, 1.2277385030015489]","[-0.7042838077754542, -0.4007992090593657]",0,403
3,5.355665240456434e-23,true,2,false,0.0003027,"[1.2275064136034968, 1.2277385029906394]","[1.4214984593810815, -0.5777261953257666]",0,403
4,3.478948452749161e-24,true,2,false,0.0001877,"[1.2275064133582474, 1.227738503006933]","[-0.4658959078249555, -0.7303008298610437]",0,403
5,2.2707044010941188e-24,true,3,false,0.0002704,"[1.2275064133676243, 1.2277385030063093]","[-1.365080912437378, -1.3208174975844296]",0,403
6,1.5135985604249892e-24,true,2,false,0.0001542,"[1.2275064133749836, 1.2277385030058205]","[0.5431992343373382, 0.09271546518564394]",0,403
7,1.3289447970411669e-24,true,2,false,0.0001529,"[1.2275064133771036, 1.2277385030056793]","[-0.7590535993444354, 0.9209639329677229]",0,403
8,1.6268915771123484e-23,true,3,false,0.0002625,"[1.2275064133001234, 1.2277385030107943]","[0.745620993889791, -2.216096423049429]",0,403
9,1.7782981624339185e-23,true,2,false,0.0002071,"[1.2275064135206124, 1.2277385029961454]","[0.8442354651341021, -0.3265277272261217]",0,403
10,1.8569509506419033e-24,true,2,false,0.0002121,"[1.2275064133714602, 1.2277385030060544]","[-1.0120757369891493, 1.1470306234136702]",0,403
11,3.592749028664239e-23,true,2,false,0.0002138,"[1.2275064135679707, 1.2277385029930001]","[0.7232770971838263, -0.728534008508048]",0,403
12,6.66840292927504e-24,true,1,false,0.0001483,"[1.2275064133388431, 1.2277385030082213]","[0.5202990342876057, 1.1204520037446837]",0,403
13,4.83413466084275e-24,true,1,false,0.0001487,"[1.2275064134666358, 1.2277385029997314]","[1.6996228215478644, 1.0844860147154771]",0,403
14,9.98549012874602e-26,true,3,false,0.0001949,"[1.2275064133994313, 1.2277385030041963]","[-1.0989445324831357, -0.0993402202293609]",0,403
15,1.9058643364087877e-23,true,2,false,0.0003281,"[1.227506413524512, 1.227738502995887]","[1.5447563259135333, -0.22651795438142638]",0,403
16,4.6629603478925013e-23,true,2,false,0.0001981,"[1.227506413590333, 1.2277385029915129]","[1.7376928272513674, -1.2953938355637125]",0,403
17,1.6869028400359594e-24,true,3,false,0.0002531,"[1.227506413373183, 1.22773850300594]","[-1.3972500397371668, -1.1529219835943225]",0,403
18,5.554409544844495e-24,true,2,false,0.0001617,"[1.2275064134707876, 1.227738502999456]","[-0.27322961221704645, -0.5101173409267433]",0,403
19,4.6543027600498387e-26,true,3,false,0.0002117,"[1.2275064134021494, 1.2277385030040158]","[-1.7983567634893314, 0.8231200506166791]",0,403
20,2.092675900721121e-25,true,2,false,0.0001645,"[1.227506413419639, 1.2277385030028543]","[-0.6634712267123949, -0.2399591176621829]",0,403
1,2.5902254046597866e-23,true,2,false,0.0003294,"[-1.1535324905263555, 1.6155371059262544]","[0.03833248646601629, 0.213845359778582]",0,404
2,5.776425275902693e-24,true,2,false,0.0002756,"[-1.1535324904506337, 1.6155371059214132]","[-0.7042838077754542, -0.4007992090593657]",0,404
3,1.746154509286459e-25,true,3,false,0.0003019,"[-1.1535324903959152, 1.6155371059179169]","[1.4214984593810815, -0.5777261953257666]",0,404
4,2.7394467767277634e-26,true,2,false,0.0002259,"[-1.1535324903876578, 1.6155371059173889]","[-0.4658959078249555, -0.7303008298610437]",0,404
5,3.363362874063909e-22,true,2,false,0.0001852,"[-1.1535324908957252, 1.6155371059498638]","[-1.365080912437378, -1.3208174975844296]",0,404
6,7.45599679093747e-26,true,2,false,0.0002396,"[-1.1535324903783288, 1.6155371059167922]","[0.5431992343373382, 0.09271546518564394]",0,404
7,1.1719858145864042e-22,true,1,false,0.0002936,"[-1.1535324906862865, 1.6155371059364774]","[-0.7590535993444354, 0.9209639329677229]",0,404
8,1.2193655980088359e-23,true,3,false,0.0003378,"[-1.153532490287497, 1.6155371059109855]","[0.745620993889791, -2.216096423049429]",0,404
9,1.6798033602692058e-26,true,3,false,0.0002603,"[-1.1535324903878188, 1.6155371059173995]","[0.8442354651341021, -0.3265277272261217]",0,404
10,2.948798820917207e-24,true,1,false,0.0001242,"[-1.1535324904322468, 1.615537105920239]","[-1.0120757369891493, 1.1470306234136702]",0,404
11,3.2813124961950196e-26,true,3,false,0.000214,"[-1.1535324903895185, 1.615537105917508]","[0.7232770971838263, -0.728534008508048]",0,404
12,1.0618960352993768e-25,true,2,false,0.0001599,"[-1.1535324903934745, 1.6155371059177608]","[0.5202990342876057, 1.1204520037446837]",0,404
13,6.599534540706294e-25,true,2,false,0.0001521,"[-1.1535324904069788, 1.6155371059186239]","[1.6996228215478644, 1.0844860147154771]",0,404
14,1.2779669037916416e-22,true,2,false,0.0001574,"[-1.1535324900693, 1.6155371058970385]","[-1.0989445324831357, -0.0993402202293609]",0,404
15,1.511664538223023e-25,true,3,false,0.0002322,"[-1.153532490395187, 1.6155371059178703]","[1.5447563259135333, -0.22651795438142638]",0,404
16,7.28480255091969e-25,true,3,false,0.0002062,"[-1.153532490408229, 1.615537105918704]","[1.7376928272513674, -1.2953938355637125]",0,404
17,1.6224127031890288e-22,true,2,false,0.000172,"[-1.15353249073956, 1.6155371059398822]","[-1.3972500397371668, -1.1529219835943225]",0,404
18,1.557811811301909e-23,true,2,false,0.000155,"[-1.1535324904936106, 1.6155371059241597]","[-0.27322961221704645, -0.5101173409267433]",0,404
19,1.417809401543178e-27,true,2,false,0.0002494,"[-1.1535324903840694, 1.6155371059171597]","[-1.7983567634893314, 0.8231200506166791]",1,404
20,1.880209010448747e-23,true,2,false,0.000362,"[-1.1535324905052962, 1.6155371059249082]","[-0.6634712267123949, -0.2399591176621829]",0,404
1,5.383067847705424e-23,true,4,false,0.0005063,"[10.17008804370371, 0.8193501804166188]","[0.03833248646601629, 0.213845359778582]",0,405
2,7.995644958483949e-23,true,4,false,0.0003876,"[10.170088043641538, 0.8193501804204368]","[-0.7042838077754542, -0.4007992090593657]",0,405
3,2.6649267335506973e-23,true,4,false,0.0003444,"[10.170088043787754, 0.8193501804114574]","[1.4214984593810815, -0.5777261953257666]",0,405
4,7.802526061535224e-23,true,4,false,0.0003835,"[10.170088043645961, 0.819350180420165]","[-0.4658959078249555, -0.7303008298610437]",0,405
5,1.398595869141551e-22,true,4,false,0.000341,"[10.170088043530129, 0.8193501804272789]","[-1.365080912437378, -1.3208174975844296]",0,405
6,4.1506647638011773e-23,true,4,false,0.0003352,"[10.170088043738286, 0.8193501804144953]","[0.5431992343373382, 0.09271546518564394]",0,405
7,5.392087505735409e-23,true,4,false,0.0003368,"[10.170088043703455, 0.8193501804166343]","[-0.7590535993444354, 0.9209639329677229]",0,405
8,8.925800547013813e-23,true,4,false,0.0003146,"[10.170088043622039, 0.8193501804216343]","[0.745620993889791, -2.216096423049429]",0,405
9,3.654154302716315e-23,true,4,false,0.0003135,"[10.170088043753484, 0.8193501804135619]","[0.8442354651341021, -0.3265277272261217]",0,405
10,5.80608698632423e-23,true,4,false,0.0003328,"[10.1700880436927, 0.8193501804172947]","[-1.0120757369891493, 1.1470306234136702]",0,405
11,4.365680834508896e-23,true,4,false,0.000451,"[10.170088043731951, 0.8193501804148843]","[0.7232770971838263, -0.728534008508048]",0,405
12,2.334128903146597e-23,true,4,false,0.0003737,"[10.17008804380054, 0.819350180410672]","[0.5202990342876057, 1.1204520037446837]",0,405
13,7.27004396277132e-24,true,4,false,0.0003316,"[10.170088043883041, 0.8193501804056055]","[1.6996228215478644, 1.0844860147154771]",1,405
14,8.99442510926289e-23,true,4,false,0.0003042,"[10.170088043620616, 0.8193501804217217]","[-1.0989445324831357, -0.0993402202293609]",0,405
15,2.2230187646475783e-23,true,4,false,0.0003102,"[10.170088043804991, 0.8193501804103986]","[1.5447563259135333, -0.22651795438142638]",0,405
16,3.1396115549539184e-23,true,4,false,0.0003005,"[10.170088043770637, 0.8193501804125085]","[1.7376928272513674, -1.2953938355637125]",0,405
17,1.292664633710837e-22,true,4,false,0.000305,"[10.170088043547702, 0.8193501804261998]","[-1.3972500397371668, -1.1529219835943225]",0,405
18,6.782625381181563e-23,true,4,false,0.0003023,"[10.170088043668851, 0.8193501804187595]","[-0.27322961221704645, -0.5101173409267433]",0,405
19,8.917604853966513e-23,true,4,false,0.0002962,"[10.170088043622266, 0.8193501804216203]","[-1.7983567634893314, 0.8231200506166791]",0,405
20,7.67603763223605e-23,true,4,false,0.0003141,"[10.170088043648523, 0.8193501804200078]","[-0.6634712267123949, -0.2399591176621829]",0,405
1,7.985803104798761e-24,true,3,false,0.0004303,"[5.1657913107265365, 1.140064913274179]","[0.03833248646601629, 0.213845359778582]",0,406
2,1.3375541346639677e-23,true,3,false,0.0003336,"[5.165791310699073, 1.1400649132758978]","[-0.7042838077754542, -0.4007992090593657]",0,406
3,2.9556896448928677e-24,true,3,false,0.0002715,"[5.1657913107631055, 1.1400649132718905]","[1.4214984593810815, -0.5777261953257666]",0,406
4,1.30051775029301e-23,true,3,false,0.0002676,"[5.165791310700935, 1.140064913275781]","[-0.4658959078249555, -0.7303008298610437]",0,406
5,2.2292601495303365e-24,true,4,false,0.0002876,"[5.165791310770658, 1.1400649132714178]","[-1.365080912437378, -1.3208174975844296]",0,406
6,5.612378002898676e-24,true,3,false,0.0002377,"[5.165791310741593, 1.1400649132732366]","[0.5431992343373382, 0.09271546518564394]",0,406
7,8.086855989517448e-24,true,3,false,0.0002344,"[5.165791310726009, 1.140064913274212]","[-0.7590535993444354, 0.9209639329677229]",0,406
8,5.416052117911928e-26,true,4,false,0.0003015,"[5.165791310812196, 1.1400649132688183]","[0.745620993889791, -2.216096423049429]",1,406
9,4.724570362444201e-24,true,3,false,0.0002301,"[5.165791310748202, 1.140064913272823]","[0.8442354651341021, -0.3265277272261217]",0,406
10,8.879668189072977e-24,true,3,false,0.000184,"[5.1657913107215805, 1.140064913274489]","[-1.0120757369891493, 1.1470306234136702]",0,406
11,6.057139739003507e-24,true,3,false,0.0002367,"[5.165791310738609, 1.1400649132734235]","[0.7232770971838263, -0.728534008508048]",0,406
12,2.397633753893712e-24,true,3,false,0.0002223,"[5.165791310768716, 1.1400649132715392]","[0.5202990342876057, 1.1204520037446837]",0,406
13,2.0720799101721516e-25,true,3,false,0.0001759,"[5.1657913108048366, 1.140064913269279]","[1.6996228215478644, 1.0844860147154771]",0,406
14,6.606652157688215e-26,true,4,false,0.001833,"[5.165791310811424, 1.1400649132688667]","[-1.0989445324831357, -0.0993402202293609]",0,406
15,2.218839237888974e-24,true,3,false,0.0002995,"[5.165791310770712, 1.1400649132714145]","[1.5447563259135333, -0.22651795438142638]",0,406
16,3.840113494997752e-24,true,3,false,0.0003273,"[5.165791310755129, 1.1400649132723897]","[1.7376928272513674, -1.2953938355637125]",0,406
17,1.5423101098038347e-24,true,4,false,0.0002317,"[5.165791310778844, 1.1400649132709055]","[-1.3972500397371668, -1.1529219835943225]",0,406
18,1.085746154621993e-23,true,3,false,0.0001768,"[5.165791310711113, 1.1400649132751441]","[-0.27322961221704645, -0.5101173409267433]",0,406
19,6.379818395238757e-26,true,4,false,0.000282,"[5.1657913108115565, 1.1400649132688585]","[-1.7983567634893314, 0.8231200506166791]",0,406
20,1.2695004467424754e-23,true,3,false,0.0002288,"[5.165791310702258, 1.1400649132756981]","[-0.6634712267123949, -0.2399591176621829]",0,406
1,6.342033038924474e-26,true,3,false,0.0005935,"[3.480298029765586, 1.1872350285544329]","[0.03833248646601629, 0.213845359778582]",0,407
2,1.5156156229562925e-25,true,3,false,0.0003712,"[3.480298029761119, 1.1872350285547162]","[-0.7042838077754542, -0.4007992090593657]",0,407
3,1.1296895382003143e-27,true,3,false,0.0003408,"[3.4802980297720567, 1.1872350285540225]","[1.4214984593810815, -0.5777261953257666]",1,407
4,1.3965063438945644e-25,true,3,false,0.0002448,"[3.4802980297614017, 1.1872350285546984]","[-0.4658959078249555, -0.7303008298610437]",0,407
5,4.232062685721302e-25,true,3,false,0.0001931,"[3.480298029753058, 1.1872350285552276]","[-1.365080912437378, -1.3208174975844296]",0,407
6,2.4950485976694464e-26,true,3,false,0.0003577,"[3.4802980297682353, 1.1872350285542648]","[0.5431992343373382, 0.09271546518564394]",0,407
7,5.575164093701046e-26,true,3,false,0.000244,"[3.480298029765664, 1.187235028554428]","[-0.7590535993444354, 0.9209639329677229]",0,407
8,7.178833760495783e-26,true,3,false,0.0002308,"[3.480298029773179, 1.1872350285539524]","[0.745620993889791, -2.216096423049429]",0,407
9,1.3367009107053555e-26,true,3,false,0.000216,"[3.480298029769383, 1.1872350285541922]","[0.8442354651341021, -0.3265277272261217]",0,407
10,6.746377070958347e-26,true,3,false,0.0002051,"[3.4802980297648674, 1.1872350285544786]","[-1.0120757369891493, 1.1470306234136702]",0,407
11,2.9810068518221686e-26,true,3,false,0.0001917,"[3.480298029767854, 1.187235028554289]","[0.7232770971838263, -0.728534008508048]",0,407
12,1.1314201300231645e-25,true,2,false,0.0001674,"[3.4802980297625146, 1.1872350285546278]","[0.5202990342876057, 1.1204520037446837]",0,407
13,1.782748531115138e-26,true,2,false,0.0001707,"[3.480298029768645, 1.187235028554239]","[1.6996228215478644, 1.0844860147154771]",0,407
14,1.944513283345408e-25,true,3,false,0.0001925,"[3.4802980297595703, 1.1872350285548143]","[-1.0989445324831357, -0.0993402202293609]",0,407
15,2.1462817194634905e-23,true,2,false,0.0001549,"[3.480298029631115, 1.187235028562966]","[1.5447563259135333, -0.22651795438142638]",0,407
16,4.757137732418466e-27,true,3,false,0.0002237,"[3.4802980297708475, 1.1872350285540991]","[1.7376928272513674, -1.2953938355637125]",0,407
17,3.725729008341948e-25,true,3,false,0.0002097,"[3.4802980297542385, 1.1872350285551527]","[-1.3972500397371668, -1.1529219835943225]",0,407
18,9.887645492249152e-26,true,3,false,0.0001986,"[3.4802980297631216, 1.1872350285545894]","[-0.27322961221704645, -0.5101173409267433]",0,407
19,1.8607465101437414e-25,true,3,false,0.0003885,"[3.480298029759747, 1.1872350285548035]","[-1.7983567634893314, 0.8231200506166791]",0,407
20,1.335224038118748e-25,true,3,false,0.0002779,"[3.4802980297615767, 1.1872350285546873]","[-0.6634712267123949, -0.2399591176621829]",0,407
1,3.1447676989840046e-27,true,3,false,0.0003598,"[2.2668599882494838, 1.1463569991269598]","[0.03833248646601629, 0.213845359778582]",0,408
2,1.0418409151031356e-25,true,3,false,0.0002916,"[2.2668599882421114, 1.146356999127456]","[-0.7042838077754542, -0.4007992090593657]",0,408
3,1.5027001777376717e-22,true,2,false,0.0002166,"[2.2668599879108386, 1.146356999149761]","[1.4214984593810815, -0.5777261953257666]",0,408
4,8.18864276269432e-26,true,3,false,0.0002249,"[2.2668599882430076, 1.1463569991273959]","[-0.4658959078249555, -0.7303008298610437]",0,408
5,5.88234842373618e-25,true,3,false,0.0002276,"[2.2668599882297404, 1.146356999128289]","[-1.365080912437378, -1.3208174975844296]",0,408
6,4.517770928978313e-25,true,2,false,0.0001784,"[2.266859988232264, 1.1463569991281193]","[0.5431992343373382, 0.09271546518564394]",0,408
7,1.1346011851295676e-27,true,3,false,0.0002513,"[2.266859988250036, 1.1463569991269227]","[-0.7590535993444354, 0.9209639329677229]",1,408
8,1.117084471408682e-24,true,3,false,0.0003337,"[2.2668599882216847, 1.1463569991288318]","[0.745620993889791, -2.216096423049429]",0,408
9,8.163954948878481e-23,true,2,false,0.0001763,"[2.2668599880002755, 1.1463569991437392]","[0.8442354651341021, -0.3265277272261217]",0,408
10,9.597435877039087e-27,true,3,false,0.000204,"[2.2668599882483496, 1.1463569991270364]","[-1.0120757369891493, 1.1470306234136702]",0,408
11,7.714173917992543e-24,true,2,false,0.0003252,"[2.2668599881739033, 1.146356999132049]","[0.7232770971838263, -0.728534008508048]",0,408
12,5.90474671378291e-26,true,2,false,0.0002582,"[2.2668599882443665, 1.1463569991273042]","[0.5202990342876057, 1.1204520037446837]",0,408
13,3.462636411612242e-24,true,1,false,0.0001449,"[2.2668599883025173, 1.146356999123389]","[1.6996228215478644, 1.0844860147154771]",0,408
14,1.7850199962912022e-25,true,3,false,0.0002371,"[2.266859988239217, 1.146356999127651]","[-1.0989445324831357, -0.0993402202293609]",0,408
15,3.9864434514930066e-26,true,2,false,0.000174,"[2.266859988256467, 1.1463569991264897]","[1.5447563259135333, -0.22651795438142638]",0,408
16,1.1983499920993838e-22,true,2,false,0.0001627,"[2.2668599879472806, 1.1463569991473084]","[1.7376928272513674, -1.2953938355637125]",0,408
17,4.976358887020957e-25,true,3,false,0.0002052,"[2.266859988231378, 1.1463569991281788]","[-1.3972500397371668, -1.1529219835943225]",0,408
18,3.638243662255342e-26,true,3,false,0.0002047,"[2.266859988245637, 1.146356999127219]","[-0.27322961221704645, -0.5101173409267433]",0,408
19,1.5208974676186928e-25,true,3,false,0.0002415,"[2.26685998824015, 1.1463569991275881]","[-1.7983567634893314, 0.8231200506166791]",0,408
20,8.483386483745412e-26,true,3,false,0.0002123,"[2.266859988242891, 1.1463569991274036]","[-0.6634712267123949, -0.2399591176621829]",0,408
1,4.759301823313631e-24,true,3,false,0.0003398,"[4.1230579975360175, 1.2853625507866402]","[0.03833248646601629, 0.213845359778582]",0,409
2,1.0108925952142965e-23,true,3,false,0.0002254,"[4.1230579975683685, 1.285362550784627]","[-0.7042838077754542, -0.4007992090593657]",0,409
3,8.614869587051745e-25,true,3,false,0.0002379,"[4.123057997495483, 1.2853625507891624]","[1.4214984593810815, -0.5777261953257666]",0,409
4,9.867513695071991e-24,true,3,false,0.0002112,"[4.123057997567015, 1.285362550784711]","[-0.4658959078249555, -0.7303008298610437]",0,409
5,6.745900540012713e-25,true,4,false,0.0002196,"[4.123057997492037, 1.285362550789377]","[-1.365080912437378, -1.3208174975844296]",0,409
6,2.728307042195898e-24,true,3,false,0.0001765,"[4.123057997518999, 1.2853625507876991]","[0.5431992343373382, 0.09271546518564394]",0,409
7,5.08741456260185e-24,true,3,false,0.000179,"[4.123057997538416, 1.2853625507864908]","[-0.7590535993444354, 0.9209639329677229]",0,409
8,1.7325259317983228e-23,true,3,false,0.0001693,"[4.1230579976000366, 1.2853625507826558]","[0.745620993889791, -2.216096423049429]",0,409
9,2.069204463446501e-24,true,3,false,0.0001725,"[4.123057997511955, 1.2853625507881374]","[0.8442354651341021, -0.3265277272261217]",0,409
10,5.673067282451642e-24,true,3,false,0.0001812,"[4.123057997542544, 1.2853625507862338]","[-1.0120757369891493, 1.1470306234136702]",0,409
11,3.2535678694123716e-24,true,3,false,0.0001665,"[4.123057997523918, 1.285362550787393]","[0.7232770971838263, -0.728534008508048]",0,409
12,5.0474023903279945e-25,true,3,false,0.0001726,"[4.123057997488501, 1.2853625507895967]","[0.5202990342876057, 1.1204520037446837]",0,409
13,2.4796140174675572e-24,true,2,false,0.0001326,"[4.123057997516441, 1.285362550787858]","[1.6996228215478644, 1.0844860147154771]",0,409
14,1.2137164279699143e-23,true,3,false,0.000166,"[4.123057997578195, 1.2853625507840154]","[-1.0989445324831357, -0.0993402202293609]",0,409
15,4.072374516236317e-25,true,3,false,0.0016632,"[4.123057997486202, 1.2853625507897397]","[1.5447563259135333, -0.22651795438142638]",0,409
16,1.6707161732874555e-24,true,3,false,0.0002583,"[4.123057997507223, 1.2853625507884319]","[1.7376928272513674, -1.2953938355637125]",0,409
17,2.2172302521788323e-25,true,4,false,0.0002897,"[4.123057997480738, 1.2853625507900799]","[-1.3972500397371668, -1.1529219835943225]",1,409
18,7.654659110912521e-24,true,3,false,0.0001904,"[4.123057997554983, 1.2853625507854598]","[-0.27322961221704645, -0.5101173409267433]",0,409
19,1.2690278319848276e-23,true,3,false,0.0002012,"[4.12305799758062, 1.2853625507838644]","[-1.7983567634893314, 0.8231200506166791]",0,409
20,9.388291152900824e-24,true,3,false,0.0001903,"[4.123057997564552, 1.2853625507848643]","[-0.6634712267123949, -0.2399591176621829]",0,409
1,5.968756122475272e-24,true,5,false,0.0004007,"[22.014895309649688, -0.08485682131566485]","[0.03833248646601629, 0.213845359778582]",0,410
2,7.509057906466115e-24,true,5,false,0.0003064,"[22.01489530963425, -0.08485682131471872]","[-0.7042838077754542, -0.4007992090593657]",0,410
3,4.332298854939574e-24,true,5,false,0.000271,"[22.014895309668518, -0.08485682131681876]","[1.4214984593810815, -0.5777261953257666]",0,410
4,7.341651114579608e-24,true,5,false,0.0002592,"[22.014895309635982, -0.08485682131482469]","[-0.4658959078249555, -0.7303008298610437]",0,410
5,1.0011255620944409e-23,true,5,false,0.0002623,"[22.01489530961216, -0.08485682131336503]","[-1.365080912437378, -1.3208174975844296]",0,410
6,5.397404249297295e-24,true,5,false,0.0003803,"[22.014895309655884, -0.08485682131604444]","[0.5431992343373382, 0.09271546518564394]",0,410
7,6.025037175729871e-24,true,5,false,0.0004102,"[22.01489530964914, -0.08485682131563121]","[-0.7590535993444354, 0.9209639329677229]",0,410
8,8.09250829657717e-24,true,5,false,0.0003132,"[22.014895309628777, -0.08485682131438338]","[0.745620993889791, -2.216096423049429]",0,410
9,5.026465659783583e-24,true,5,false,0.0002658,"[22.01489530966014, -0.08485682131630523]","[0.8442354651341021, -0.3265277272261217]",0,410
10,6.342510950985525e-24,true,5,false,0.0002998,"[22.014895309645787, -0.0848568213154256]","[-1.0120757369891493, 1.1470306234136702]",0,410
11,5.395424094704662e-24,true,5,false,0.0002548,"[22.014895309655895, -0.08485682131604516]","[0.7232770971838263, -0.728534008508048]",0,410
12,4.153464287941994e-24,true,5,false,0.0002738,"[22.014895309670774, -0.08485682131695693]","[0.5202990342876057, 1.1204520037446837]",0,410
13,2.7873345441696023e-24,true,5,false,0.0002457,"[22.01489530968989, -0.08485682131812833]","[1.6996228215478644, 1.0844860147154771]",1,410
